cost,split,query_id,unit,family_id,metric,condition,seed,budget,rho,truth_status,truth_value,static_status,dynamic_status,static_correct,dynamic_correct,class_
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,34824,0.45,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,38693,0.5,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,42562,0.55,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,46432,0.6,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,50301,0.65,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,54170,0.7,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,58040,0.75,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,61909,0.8,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,65778,0.85,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,69648,0.9,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,73517,0.95,point,1,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:TaskSuccess,D06_revoked_cache_02,D06_revoked_cache,TaskSuccess,failure_correlated,0,77387,1.0,point,1,point,point,True,True,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,65778,0.85,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,69648,0.9,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_receipt,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,65778,0.85,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,69648,0.9,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_grant,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,65778,0.85,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,69648,0.9,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,73517,0.95,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_provenance,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,65778,0.85,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,69648,0.9,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_counterfactual,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,development,D06_revoked_cache_02:RIR,D06_revoked_cache_02,D06_revoked_cache,RIR,channel_task_success_evidence,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
